time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.025,-0.09132,3.22126,-43.53027
0.141,-0.10509,3.24557,-43.53385
0.261,-0.10386,3.24785,-43.51885
0.323,-0.11104,3.25903,-43.52185
0.441,-0.11136,3.27914,-43.54081
0.563,-0.13211,3.26925,-43.55827
0.621,-0.12711,3.16214,-43.56325
0.746,-0.14307,2.97535,-43.55525
0.862,-0.15110,2.75790,-43.55872
0.923,-0.16351,2.71442,-43.56523
1.044,-0.15936,2.60931,-43.56450
1.162,-0.16420,2.47100,-43.56163
1.223,-0.20051,2.45264,-43.56951
1.346,-0.14589,2.34547,-43.60334
1.462,-0.14982,2.27698,-43.63564
1.525,-0.12114,2.30048,-43.65487
1.644,-0.19843,2.33348,-43.67395
1.765,-0.13500,2.12135,-43.72924
1.824,-0.15454,2.12803,-43.73671
1.944,-0.13783,2.04222,-43.77355
2.063,-0.12832,1.95628,-43.80680
2.124,-0.13320,1.89063,-43.81599
2.246,-0.12418,1.79668,-43.86344
2.364,-0.10531,1.63520,-43.88983
2.424,-0.08758,1.50520,-43.90355
2.545,-0.09757,1.26206,-43.94112
2.664,-0.15986,1.13867,-43.96470
2.726,-0.19304,1.10669,-44.00560
2.845,-0.20964,0.86059,-44.04670
2.965,-0.19097,0.61509,-44.08171
3.025,-0.17109,0.65262,-44.10322
3.146,-0.08157,0.73028,-44.15625
3.264,-0.09811,0.24505,-44.21620
3.329,-0.11585,0.12428,-44.24157
3.445,0.00790,-0.20288,-44.27498
3.564,-0.21636,-0.66430,-44.32048
3.625,-0.29053,-0.70561,-44.34494
3.745,-0.33291,-1.00231,-44.38636
3.865,-0.15626,-1.31206,-44.40343
3.925,-0.20695,-1.63456,-44.42056
4.046,-0.18422,-2.20019,-44.44344
4.165,-0.16769,-2.61211,-44.43413
4.227,0.01283,-3.05522,-44.43575
4.346,-0.06385,-3.41964,-44.44444
4.466,0.07530,-2.92864,-44.46502
4.526,-0.03961,-2.56804,-44.45538
4.646,-0.06555,-2.73076,-44.41129
4.766,-0.25188,-3.28089,-44.41575
4.828,-0.37807,-3.17374,-44.42647
4.947,-0.24657,-3.01163,-44.42971
5.066,-0.26443,-3.06637,-44.41469
5.126,-0.17305,-3.11435,-44.41810
5.248,-0.21499,-3.00096,-44.43961
5.368,0.04889,-2.76698,-44.43836
5.428,0.05833,-2.98472,-44.43122
5.550,0.19159,-3.34072,-44.42578
5.668,0.27617,-3.97300,-44.42390
5.727,0.16584,-3.95668,-44.44082
5.848,0.08488,-3.58140,-44.45826
5.967,0.13468,-2.40801,-44.45869
6.027,0.01763,-2.11738,-44.47664
6.150,-0.03669,-1.72484,-44.54145
6.267,0.08665,-1.50428,-44.56501
6.327,0.16005,-1.12541,-44.56356
6.449,0.07016,-0.84408,-44.59096
6.569,0.04185,-0.61771,-44.63934
6.630,0.07417,-0.37958,-44.72971
6.747,0.11117,-0.18632,-44.84621
6.868,0.16500,0.08652,-44.93726
6.928,0.16846,0.11839,-44.98841
7.048,0.01781,0.19461,-45.11729
7.167,0.07382,0.20486,-45.24437
7.228,0.07634,0.02763,-45.28093
7.349,0.04847,-0.63415,-45.35898
7.468,0.04255,-0.36736,-45.41340
7.528,-0.11936,-0.76728,-45.46936
7.649,-0.22835,-0.94966,-45.59362
7.770,-0.01358,-1.01518,-45.65900
7.832,-0.27326,-1.08749,-45.71474
7.949,-0.35109,-0.97401,-45.79738
8.071,-0.27429,-1.17809,-45.90382
8.129,-0.39483,-0.96339,-45.95776
8.249,-0.27038,-1.29966,-46.03370
8.369,-0.16182,-1.28465,-46.11100
8.440,-0.05987,-1.48132,-46.15265
8.551,-0.24579,-1.44133,-46.30251
8.669,-0.26065,-1.52282,-46.40432
8.744,-0.35973,-1.32462,-46.47304
8.849,-0.51191,-1.87495,-46.57823
8.970,-0.58457,-1.88208,-46.69048
9.053,-0.61711,-1.85009,-46.78694
9.151,-0.51274,-1.92456,-46.86807
9.272,-0.68481,-2.50666,-46.96130
9.353,-0.59202,-2.34344,-47.01094
9.450,-0.57603,-2.26395,-47.12861
9.570,-0.46354,-2.56698,-47.25901
9.631,-0.43336,-2.56697,-47.31021
9.751,-0.09146,-2.42424,-47.42263
9.870,-0.05315,-2.17410,-47.52478
9.937,0.05827,-2.18340,-47.57471
10.050,0.46488,-2.20685,-47.75581
10.171,0.68802,-2.24748,-47.84025
10.238,0.23880,-2.43535,-47.91490
10.351,0.30559,-2.21543,-48.03598
10.474,0.16406,-2.24692,-48.22810
10.533,0.17855,-2.02233,-48.30392
10.651,-0.02048,-2.41468,-48.42808
10.772,-0.13635,-2.47556,-48.57641
10.838,-0.20593,-2.24940,-48.63166
10.954,-0.47500,-2.11066,-48.73667
11.071,-0.56406,-2.21073,-48.76312
11.141,-0.55587,-2.29669,-48.78162
11.251,-0.37862,-1.86396,-48.80949
11.374,-0.46321,-2.27916,-48.80426
11.434,-0.34687,-2.63613,-48.75107
11.552,-0.43715,-2.44828,-48.71255
11.674,-0.48304,-2.62721,-48.71667
11.742,-0.31058,-2.47575,-48.71341
11.852,-0.13457,-2.25369,-48.67654
11.972,-0.21379,-2.30110,-48.67213
12.048,-0.07020,-2.11090,-48.66814
12.154,-0.12142,-1.92862,-48.62910
12.273,-0.25722,-1.63834,-48.56152
12.350,-0.28359,-1.58748,-48.49636
12.453,-0.22023,-1.76055,-48.21525
12.574,-0.19036,-1.65903,-48.03281
12.643,-0.04263,-1.39978,-47.93438
12.753,0.09683,-1.05348,-47.71397
12.875,0.38638,-0.96232,-47.34978
12.952,0.42020,-0.99667,-47.23334
13.054,0.77057,-1.01153,-46.99526
13.174,0.91599,-0.74947,-46.74997
13.260,0.93795,-0.65712,-46.62410
13.359,1.19233,-0.71876,-46.25679
13.475,1.31263,-0.35745,-45.97578
13.544,1.33433,-0.11553,-45.84838
13.654,1.15180,0.03717,-45.57539
13.776,1.19285,0.23422,-45.28864
13.851,1.19455,0.04294,-45.00769
13.954,1.28678,0.15902,-44.69608
14.076,1.30397,0.38771,-44.40253
14.148,1.31345,0.62515,-44.27520
14.255,1.20794,0.54582,-43.98888
14.375,1.01797,0.58016,-43.55475
14.448,0.97479,0.69373,-43.40263
14.556,0.87313,0.64457,-43.09474
14.675,0.90199,0.73292,-42.78398
14.748,0.94509,0.58497,-42.62375
14.856,0.86571,0.51531,-42.13832
14.975,0.83214,0.54218,-41.83331
15.038,0.77287,0.68998,-41.66688
15.156,0.83040,1.19140,-41.33912
15.278,0.65496,1.49562,-40.83488
15.335,0.61677,1.70450,-40.67416
15.455,0.56044,1.79915,-40.35318
15.578,0.52420,2.28328,-40.02488
15.653,0.50024,2.28689,-39.85966
15.770,0.38581,2.59730,-39.34462
15.876,0.44932,2.81132,-39.03038
15.936,0.45677,2.88047,-38.86405
16.065,0.50227,3.09129,-38.53753
16.178,0.50586,3.64798,-38.20836
16.239,0.47268,3.49780,-37.87966
16.378,0.36521,3.22544,-37.55502
16.479,0.36582,2.65881,-37.23935
16.537,0.33691,2.56886,-37.07687
16.671,0.26176,2.48670,-36.73444
16.778,-0.13640,2.41792,-36.06594
16.837,-0.19889,2.25075,-35.83249
16.972,-0.32753,2.09663,-35.36610
17.077,-0.42695,1.80782,-34.90359
17.143,-0.44714,1.77987,-34.67796
17.275,-0.68384,1.73447,-33.97023
17.378,-0.89242,1.53694,-33.51285
17.437,-0.99615,1.51128,-33.26320
17.572,-1.09362,1.24170,-32.77142
17.679,-1.31404,1.04757,-32.24813
17.740,-1.21443,1.40836,-31.73227
17.882,-1.25142,1.21672,-31.20354
17.980,-1.30089,1.41894,-30.67529
18.038,-1.21800,1.59446,-30.42320
18.170,-1.33173,1.64182,-29.87331
18.278,-1.51199,1.60048,-29.06367
18.339,-1.69691,1.24879,-28.79087
18.480,-1.46205,1.46787,-28.26976
18.579,-1.73137,1.69879,-27.66994
18.638,-1.89583,1.54879,-27.37754
18.794,-2.17357,1.39562,-26.43288
18.880,-2.32180,1.50902,-25.76778
18.941,-2.43304,1.50223,-25.43099
19.080,-2.57922,1.51095,-24.79037
19.182,-2.59638,1.82351,-23.83750
19.239,-2.68803,1.89256,-23.51122
19.374,-2.96314,2.02576,-22.91108
19.479,-3.09303,2.34304,-22.30120
19.539,-3.16292,2.40030,-21.99849
19.691,-3.20470,2.10113,-21.14419
19.780,-3.29722,1.93065,-20.59840
19.840,-3.34753,1.70401,-20.32939
19.971,-3.13981,1.69952,-19.81747
20.080,-3.02312,1.72622,-19.27145
20.142,-3.09586,1.93623,-18.73244
20.260,-3.21037,1.83903,-18.19959
20.381,-3.22603,1.96286,-17.67632
20.440,-3.20254,1.67438,-17.41586
20.560,-3.33291,1.75491,-16.87572
20.623,-3.43249,2.14660,-16.31413
20.740,-3.47506,2.23866,-15.76066
20.868,-3.60792,2.48242,-15.21056
20.981,-3.63670,2.31326,-14.68035
21.041,-3.62696,2.03929,-14.41164
21.181,-3.58051,2.33979,-13.60106
21.282,-3.70527,2.36749,-13.09067
21.343,-3.70914,2.34063,-12.84268
21.483,-3.78505,2.42297,-12.29174
21.521,-3.95673,2.19993,-12.01395
21.641,-4.31496,2.84508,-11.22285
21.775,-4.29024,3.02587,-10.70696
21.824,-4.37013,2.76007,-10.42478
21.942,-4.49119,2.69553,-9.91112
22.064,-4.45908,2.23369,-9.14179
22.124,-4.28615,2.15335,-8.88140
22.242,-4.23270,2.08762,-8.40138
22.362,-4.29464,1.55123,-7.92733
22.422,-3.97573,1.85872,-7.70486
22.545,-3.67897,2.27412,-6.99209
22.662,-3.68209,1.97112,-6.58961
22.724,-3.61328,2.01058,-6.40386
22.843,-3.35974,3.04746,-6.02017
22.963,-3.37702,3.20603,-5.59968
23.027,-3.33373,3.23278,-5.24381
23.145,-3.19004,3.23470,-4.92837
23.264,-3.12562,2.67300,-4.65101
23.324,-3.04367,2.83648,-4.49693
23.443,-2.81760,2.94180,-4.20720
23.563,-2.46308,2.85648,-3.82631
23.624,-2.26062,2.62065,-3.73612
23.745,-1.70643,2.81672,-3.61920
23.869,-1.32450,3.00126,-3.52861
23.924,-1.09956,3.01077,-3.50533
24.049,-0.86390,2.95666,-3.40287
24.165,-0.68804,2.83339,-3.38486
24.245,-0.55704,2.79733,-3.37366
24.346,-0.45418,2.96993,-3.36368
24.467,-0.15145,3.30639,-3.33474
24.546,-0.06450,3.24350,-3.31499
24.645,0.04384,3.20790,-3.29714
24.767,0.16071,3.20752,-3.29789
24.845,0.25383,3.24202,-3.28684
24.947,0.26681,3.18557,-3.28428
25.065,0.27053,3.25142,-3.28001
25.138,0.21865,3.08123,-3.26775
25.246,0.46664,3.38510,-3.26629
25.366,0.53397,3.70567,-3.24495
25.431,0.57375,4.09002,-3.25874
25.547,0.76971,4.69825,-3.24253
25.667,0.85044,5.12453,-3.23037
25.753,0.78247,5.14198,-3.21862
25.846,0.80263,5.32343,-3.23768
25.968,0.88788,5.71102,-3.22648
26.052,0.83741,5.83788,-3.22598
26.148,0.82588,6.24188,-3.19894
26.267,0.68263,6.27804,-3.18505
26.340,0.70550,6.30144,-3.17777
26.446,0.83307,6.77233,-3.17130
26.567,0.81491,7.01640,-3.13240
26.657,0.87428,7.46912,-3.15028
26.747,0.99354,7.93801,-3.13637
26.869,1.04496,8.43935,-3.10562
26.947,1.05228,8.49180,-3.09019
27.048,1.15917,9.03747,-3.08606
27.167,1.10113,9.32208,-3.07860
27.247,1.07145,9.29410,-3.06262
27.350,1.28094,9.69797,-3.07661
27.468,1.29135,10.24433,-3.05006
27.527,1.19462,10.47580,-3.04526
27.648,1.20006,10.89785,-3.06482
27.767,1.24289,11.17721,-3.05009
27.839,1.24449,11.28006,-3.06073
27.948,1.23614,11.44622,-3.05558
28.069,1.29439,11.61734,-3.04124
28.136,1.30377,11.57724,-3.05373
28.247,1.27757,11.62361,-3.05989
28.369,1.15144,11.66772,-3.04839
28.436,1.14903,11.64244,-3.06314
28.549,1.31610,11.46056,-3.14435
28.669,1.44426,11.36427,-3.26822
28.746,1.50282,11.24934,-3.36612
28.849,1.68875,11.06825,-3.75592
28.969,1.88140,11.08669,-4.07792
29.034,2.05986,11.07980,-4.31181
29.149,2.44845,10.97214,-4.84880
29.271,3.09189,10.84811,-5.85359
29.344,3.29633,10.94524,-6.24693
29.450,3.44915,10.66149,-7.03850
29.570,3.69222,10.42623,-7.83940
29.635,3.85768,10.29236,-8.24401
29.753,4.25065,9.99784,-9.43717
29.869,4.25746,9.96120,-10.26476
29.946,4.23249,9.97259,-10.67253
30.051,4.15051,9.89163,-11.45359
30.170,4.15922,9.72847,-12.27012
30.248,4.21669,9.54353,-13.04553
30.350,4.34516,9.24489,-13.89604
30.470,4.60865,8.91958,-14.87614
30.553,4.76627,8.61165,-15.42057
30.651,5.01908,8.30291,-16.56030
30.770,5.14930,8.00580,-18.34485
30.843,5.14793,7.87753,-18.94930
30.950,5.15882,7.71977,-20.21528
31.072,5.38667,7.59370,-21.58620
31.156,5.40490,7.54741,-22.28398
31.259,6.10461,7.22270,-24.56169
31.371,6.71275,6.90530,-26.24439
31.453,7.03230,6.80002,-27.15235
31.552,7.53098,6.54875,-29.06730
31.671,7.89632,6.58046,-31.09177
31.758,7.94997,6.64440,-33.04613
31.852,8.24384,6.79627,-34.99382
31.973,8.68021,7.01074,-36.99820
32.044,9.14358,7.13624,-38.04490
32.153,9.79887,7.09868,-40.15385
32.271,10.35188,6.76512,-43.59814
32.334,10.46882,6.64522,-44.79767
32.454,10.47044,6.23406,-47.13769
32.574,10.55097,5.67796,-49.48100
32.645,10.53994,5.37117,-50.63278
32.752,10.95471,4.94280,-54.12858
32.872,11.13045,4.75470,-56.39004
32.953,11.11526,4.59119,-57.54871
33.054,11.10132,4.41461,-59.83904
33.176,10.89320,3.99512,-63.15234
33.244,10.88444,3.92040,-64.23169
33.354,10.79675,3.63499,-66.39827
33.473,10.44024,3.89961,-68.49424
33.535,10.74883,3.88318,-69.49626
33.656,9.93745,3.16840,-72.38006
33.774,9.74130,3.30603,-74.43832
33.837,9.95621,3.54841,-75.50301
33.954,10.73292,3.83269,-77.62476
34.076,11.42561,3.94715,-79.64997
34.138,11.22007,3.85607,-81.63763
34.256,10.63945,4.08849,-83.58309
34.377,9.43095,3.87867,-85.43256
34.448,9.21153,3.71822,-86.34817
34.554,9.17161,2.98590,-88.29087
34.676,9.98661,1.46333,-91.23605
34.744,10.24168,0.73456,-92.15662
34.855,10.22679,-0.78507,-93.95959
34.975,8.49513,-1.40007,-95.84765
35.054,7.99047,-0.79310,-96.87219
35.155,7.67816,0.32160,-99.79324
35.275,8.02741,-0.34276,-101.64389
35.359,8.28711,-0.14441,-102.56126
35.459,8.01149,-0.47185,-104.29950
35.577,7.20538,-0.44761,-106.50343
35.653,6.93288,-0.41055,-107.17184
35.755,6.46481,-0.79442,-108.41814
35.875,6.33448,-0.81431,-109.56745
35.946,6.33142,-0.93892,-110.12884
36.059,6.08554,-0.85646,-111.73608
36.176,5.81889,-1.04807,-112.74074
36.253,5.81704,-1.13096,-113.20490
36.355,5.49942,-1.53112,-114.11241
36.475,5.24815,-1.46974,-115.02045
36.561,5.22382,-1.27680,-115.89271
36.655,5.22364,-1.14413,-116.76711
36.778,5.20538,-1.26883,-117.64612
36.842,5.02451,-1.06377,-118.06330
36.957,4.48919,-1.67903,-118.82404
37.077,3.76446,-1.69936,-119.77260
37.149,3.56043,-1.51130,-120.05787
37.259,3.45636,-1.76297,-120.55865
37.376,3.51052,-2.21267,-121.02136
37.440,3.46109,-2.70870,-121.25509
37.557,3.10197,-2.66121,-122.01819
37.678,2.94683,-2.76313,-122.48370
37.745,2.57393,-2.41188,-122.73331
37.857,2.20540,-2.39336,-123.13154
37.979,2.07252,-2.36390,-123.44045
38.040,1.99100,-2.44250,-123.50605
38.158,1.64468,-2.45617,-123.65059
38.278,1.79072,-2.71913,-123.82278
38.345,1.85014,-2.56678,-123.90459
38.460,2.21568,-2.63348,-124.09588
38.579,2.27631,-2.63081,-124.25010
38.661,2.24426,-2.59534,-124.31830
38.761,2.14079,-2.56743,-124.48104
38.877,2.04354,-2.48865,-124.64565
38.958,2.11015,-2.42545,-124.79717
39.059,2.02673,-2.33581,-124.94752
39.181,1.77740,-2.44105,-125.02126
39.263,1.53944,-2.68716,-125.08640
39.358,1.48054,-2.23388,-125.16923
39.479,1.04834,-2.47732,-125.31053
39.556,0.83621,-3.04300,-125.38572
39.660,0.46453,-3.01882,-125.46012
39.779,0.02280,-2.14766,-125.55493
39.848,-0.15577,-1.27720,-125.60644
39.959,-0.62388,-1.69723,-125.75594
40.079,-0.73131,-1.71602,-125.77803
40.157,-0.57383,-2.28674,-125.76960
40.259,-0.72612,-2.04762,-125.76875
40.382,-0.40435,-2.23101,-125.81528
40.451,-0.30214,-1.82165,-125.81155
40.560,-0.04340,-1.57707,-125.82263
40.680,0.21671,-1.25212,-125.85576
40.772,-0.19011,-1.60899,-125.89613
40.862,-0.13175,-2.11545,-125.90479
40.980,0.02382,-2.66590,-125.94306
41.061,0.07939,-2.56108,-125.94654
41.160,0.05446,-1.85035,-125.99198
41.281,-0.05598,-1.51746,-126.01962
41.343,-0.08421,-1.21029,-126.04569
41.460,-0.06021,-0.91147,-126.06937
41.582,-0.02450,-0.45008,-126.08910
41.666,-0.11543,-0.53031,-126.11081
41.761,-0.20918,-0.30353,-126.14843
41.823,-0.16147,0.15154,-126.17905
41.941,-0.23905,0.35081,-126.19183
42.063,-0.19858,0.78225,-126.21855
42.181,-0.33786,0.40620,-126.21094
42.248,-0.25938,-0.20906,-126.20358
42.362,-0.46740,-1.00263,-126.25502
42.422,-0.61089,-1.14870,-126.25527
42.556,-0.56411,-1.47118,-126.21326
42.661,-0.11606,-1.14499,-126.16986
42.721,-0.05174,-1.04025,-126.16737
42.854,-0.29291,-0.84165,-126.16858
42.963,-0.36096,-1.11404,-126.17466
43.021,-0.42304,-1.38906,-126.17729
43.152,-0.66631,-1.78148,-126.18107
43.265,-0.81452,-1.61344,-126.22576
43.322,-0.78014,-1.84962,-126.22788
43.455,-0.75986,-1.67512,-126.23705
43.563,-0.77315,-1.42183,-126.25555
43.622,-0.58884,-1.42118,-126.25516
43.769,-0.48563,-0.98973,-126.27484
43.869,-0.36072,-0.75563,-126.29117
43.923,-0.40981,-0.74167,-126.29614
44.058,-0.02500,-0.93222,-126.31379
44.163,0.01309,-0.85204,-126.32316
44.222,0.19640,-0.84866,-126.32817
44.346,0.52198,-0.95635,-126.34166
44.475,0.78683,-0.93469,-126.35570
44.525,0.68533,-0.92090,-126.35687
44.643,0.92616,-0.92765,-126.37944
44.793,0.88505,-0.50333,-126.39442
44.824,0.76680,-0.60714,-126.40221
44.943,0.28680,-0.85472,-126.40111
45.084,-0.22551,-1.27273,-126.41393
45.123,-0.36277,-1.07131,-126.41246
45.246,-0.21078,-0.39651,-126.39439
45.372,-0.17604,-0.60939,-126.36966
45.424,-0.37068,-0.73984,-126.35448
45.545,-0.74718,-0.59848,-126.30521
45.672,-0.57915,-0.48594,-126.25108
45.727,-0.62624,-0.46465,-126.20891
45.844,-0.64050,-0.44278,-126.16628
45.989,-0.69484,-0.20721,-126.14110
46.024,-0.67576,-0.11832,-126.12539
46.145,-0.86685,-0.40253,-126.08905
46.265,-1.15178,-0.51228,-126.03125
46.327,-1.25290,-0.63420,-126.00602
46.446,-1.43391,-0.64756,-125.95801
46.589,-1.50226,-0.44569,-125.90894
46.625,-1.51656,-0.58104,-125.89924
46.745,-1.40578,-0.82889,-125.82763
46.894,-1.46590,-0.46502,-125.74821
46.926,-1.39696,-0.05406,-125.71027
47.045,-1.30949,0.30398,-125.64490
47.176,-1.13341,0.99008,-125.52938
47.226,-0.90881,0.78665,-125.49620
47.346,-0.79841,0.97076,-125.45580
47.482,-0.70514,1.44459,-125.47368
47.526,-0.55687,1.53575,-125.50259
47.648,-0.18177,1.57918,-125.58577
47.777,0.01733,1.57161,-125.64093
47.827,0.08694,1.59606,-125.66749
47.946,0.30565,1.42701,-125.70713
48.067,0.52067,1.39919,-125.75676
48.128,0.63552,1.44400,-125.79860
48.246,0.67240,1.75208,-125.84969
48.368,0.47959,1.28991,-125.91604
48.427,0.30115,1.44611,-125.95952
48.546,-0.25337,1.14938,-126.01853
48.667,-1.23655,1.08418,-126.06742
48.727,-1.48559,1.06321,-126.06873
48.848,-2.00677,0.38414,-126.09311
48.967,-2.11065,-0.02559,-126.12926
49.028,-2.00753,-0.03244,-126.12978
49.147,-1.82346,0.40042,-126.11763
49.269,-1.79489,0.55369,-126.11974
49.329,-1.69562,0.84199,-126.12076
49.447,-1.57686,0.38500,-126.12077
49.570,-1.37825,0.36759,-126.15089
49.628,-1.21710,0.69257,-126.16227
49.748,-1.18056,0.88027,-126.16132
49.868,-1.21271,1.06763,-126.15377
49.930,-1.26759,1.10166,-126.12432
50.052,-1.57451,0.91036,-126.00382
50.168,-1.65082,1.15435,-125.94806
50.229,-1.63286,1.10681,-125.92506
50.348,-1.54580,0.45722,-125.87370
50.469,-1.38202,0.56649,-125.84522
50.531,-1.05148,0.74690,-125.82147
50.650,-0.90219,0.95753,-125.78966
50.770,-0.78269,1.37968,-125.77158
50.829,-0.75622,1.63813,-125.77624
50.949,-0.54636,1.95570,-125.77608
51.069,-0.39533,1.86349,-125.79236
51.129,-0.29137,2.09618,-125.80976
51.252,-0.26018,2.49162,-125.83131
51.369,-0.27640,2.42297,-125.84443
51.431,-0.16755,2.54837,-125.85927
51.550,-0.22201,2.94197,-125.89635
51.670,-0.43184,3.04407,-125.94111
51.732,-0.42134,3.22896,-125.96545
51.850,-0.50968,3.27034,-125.99684
51.973,-0.60015,3.63124,-126.05830
52.031,-0.69607,3.56148,-126.07039
52.151,-0.74298,3.23150,-126.09771
52.270,-0.74325,3.01282,-126.11952
52.331,-0.69906,2.85589,-126.13901
52.454,-0.54816,2.85410,-126.17045
52.570,-0.40997,3.14605,-126.17969
52.633,-0.46910,3.06493,-126.16056
52.752,-0.64279,2.95727,-126.10022
52.871,-0.77104,3.40052,-126.03671
52.934,-1.03008,3.53286,-125.97552
53.055,-1.21546,3.36954,-125.91595
53.173,-1.48190,3.43334,-125.84173
53.231,-1.60877,3.49504,-125.81005
53.355,-1.76664,3.57203,-125.75429
