time,X_value,Y_value,Z_value
53.471,-1.81824,3.62026,-125.68401
53.532,-1.91794,3.55572,-125.65801
53.654,-1.72470,3.80771,-125.67129
53.772,-1.63043,3.82702,-125.72351
53.834,-1.68593,3.50060,-125.75220
53.953,-1.65707,3.75473,-125.83711
54.072,-1.62999,3.72704,-125.90902
54.134,-1.70950,3.36572,-125.93027
54.254,-1.68775,3.12116,-125.96603
54.374,-1.58450,3.13181,-126.02472
54.434,-1.50988,3.40486,-126.04485
54.553,-1.29235,3.64509,-126.10094
54.673,-1.30017,3.76882,-126.13291
54.734,-1.26275,4.08951,-126.14767
54.855,-1.23984,3.98948,-126.22350
54.974,-1.02967,3.67372,-126.29678
55.033,-1.06740,3.57344,-126.32928
55.154,-0.76065,3.47984,-126.39758
55.273,-0.72097,2.71078,-126.45508
55.336,-0.73270,2.44221,-126.53307
55.454,-0.57296,2.33150,-126.56786
55.578,-0.62979,2.58345,-126.60573
55.634,-0.63601,2.92060,-126.62550
55.754,-0.44632,2.95479,-126.66057
55.874,-0.27688,2.83295,-126.71400
55.935,-0.24327,3.05609,-126.73281
56.056,-0.07383,2.67763,-126.77728
56.175,-0.15577,2.89397,-126.79343
56.235,-0.16283,3.14701,-126.80061
56.356,-0.38602,2.99676,-126.79160
56.475,-0.51556,3.36623,-126.77220
56.534,-0.54980,3.62148,-126.75946
56.654,-0.64300,3.28632,-126.71822
56.777,-0.84475,3.32213,-126.61206
56.835,-0.76280,3.34337,-126.58836
56.959,-0.76936,2.88739,-126.52840
57.076,-0.62963,2.93746,-126.46194
57.137,-0.59388,3.07023,-126.43687
57.256,-0.68782,2.99688,-126.36637
57.375,-0.90796,2.99000,-126.25922
57.436,-1.04064,2.88489,-126.21987
57.557,-1.11663,2.84542,-126.14585
57.675,-1.43824,3.06981,-126.06946
57.736,-1.48424,3.26207,-126.04825
57.856,-1.50970,2.53698,-125.96407
57.976,-1.67345,1.48571,-125.93069
58.038,-1.57974,1.36166,-125.90479
58.156,-1.51773,2.19179,-125.86869
58.279,-1.32193,2.88657,-125.79684
58.336,-1.18074,3.09792,-125.78863
58.457,-1.03999,3.19999,-125.78049
58.576,-0.82326,3.17796,-125.76545
58.636,-0.92438,3.26780,-125.75829
58.760,-1.03080,2.94924,-125.75963
58.877,-1.07466,2.84703,-125.76299
58.937,-1.09084,2.90162,-125.76101
59.058,-0.81473,3.25576,-125.78061
59.177,-0.70833,3.00717,-125.79668
59.240,-0.73814,2.98929,-125.84230
59.357,-0.64088,3.03300,-125.90014
59.479,-0.54138,2.84743,-126.00256
59.539,-0.57093,2.76735,-126.04616
59.658,-0.45040,2.66115,-126.13680
59.778,-0.38537,2.90820,-126.22282
59.837,-0.43473,2.71974,-126.26423
59.960,-0.44565,2.68736,-126.31139
60.078,-0.35498,2.61791,-126.32262
60.138,-0.36103,2.69165,-126.34014
60.258,-0.46407,2.82684,-126.38425
60.379,-0.71271,2.65192,-126.38184
60.441,-0.53670,3.07745,-126.40054
60.559,-0.66320,2.85465,-126.40664
60.681,-0.46760,2.77624,-126.46437
60.739,-0.49019,2.64036,-126.47476
60.858,-0.44942,2.49633,-126.49474
60.978,-0.43362,2.46026,-126.51342
61.038,-0.29604,2.67191,-126.52869
61.161,-0.10378,2.53447,-126.52084
61.279,-0.01811,2.61665,-126.52145
61.340,0.01551,2.62475,-126.50858
61.459,0.00964,2.77006,-126.48621
61.579,-0.04342,2.88010,-126.51093
61.642,-0.21247,2.61328,-126.48594
61.759,-0.49438,2.17829,-126.47322
61.881,-0.74346,2.26377,-126.46420
61.939,-0.68216,2.48168,-126.44865
62.061,-0.56018,2.69415,-126.44063
62.122,-0.45709,2.58453,-126.45615
62.240,-0.24614,2.53704,-126.48155
62.362,-0.71783,1.88911,-126.47134
62.480,-0.86637,1.56785,-126.45026
62.540,-0.92487,2.27766,-126.40719
62.660,-1.20365,1.92130,-126.41613
62.780,-1.12979,1.60287,-126.44749
62.842,-1.20874,1.55128,-126.46136
62.961,-1.07626,1.70943,-126.49306
63.084,-1.06887,1.82818,-126.50600
63.142,-1.00325,1.75897,-126.52242
63.262,-0.93347,1.62062,-126.53290
63.329,-0.72912,1.79549,-126.55372
63.441,-0.72684,1.94833,-126.54472
63.564,-0.42253,2.53241,-126.55468
63.640,-0.39318,2.64437,-126.54954
63.742,-0.31269,2.65364,-126.55794
63.861,-0.07542,2.80514,-126.56996
63.927,-0.16622,2.67516,-126.56779
64.044,-0.06270,2.87455,-126.60195
64.162,-0.25116,3.25200,-126.57922
64.237,-0.20956,3.32623,-126.54582
64.342,-0.17240,2.96957,-126.47437
64.462,-0.34195,3.03255,-126.41834
64.542,-0.37184,3.24178,-126.37550
64.642,-0.44224,3.53490,-126.33411
64.765,-0.69779,3.26295,-126.26774
64.853,-0.81058,3.46640,-126.24717
64.944,-0.68438,3.71828,-126.23454
65.064,-0.52114,3.82799,-126.20494
65.138,-0.37906,3.77835,-126.20981
65.244,-0.30037,3.65972,-126.20213
65.365,-0.16038,3.96315,-126.19613
65.443,-0.24994,4.00104,-126.17104
65.543,-0.41392,3.75298,-126.17896
65.665,-0.58070,4.03543,-126.18254
65.734,-0.83042,3.44702,-126.17535
65.843,-0.72412,3.34277,-126.18005
65.966,-0.66806,3.52269,-126.17869
66.053,-0.61168,3.71184,-126.18396
66.146,-0.70698,3.69061,-126.17264
66.264,-0.66115,3.67887,-126.16225
66.324,-0.72439,3.63008,-126.15974
66.446,-0.75106,3.85386,-126.15495
66.565,-0.69470,3.95722,-126.16422
66.655,-0.69689,3.78891,-126.15373
66.746,-0.60355,3.88560,-126.17103
66.864,-0.36326,4.09136,-126.18254
66.946,-0.21364,4.13963,-126.21429
67.045,-0.16518,4.21740,-126.26120
67.166,0.08206,3.97138,-126.32010
67.244,0.19287,4.13895,-126.34206
67.345,0.28395,4.26655,-126.38097
67.465,-0.02524,4.03436,-126.46918
67.547,-0.01498,4.25029,-126.51048
67.648,-0.10024,4.57284,-126.54810
67.766,-0.22116,4.46407,-126.59191
67.835,-0.14635,4.42967,-126.62772
67.945,-0.08999,4.38723,-126.71371
68.066,-0.09796,4.40613,-126.76577
68.135,-0.11593,4.51707,-126.79256
68.246,-0.14187,4.60543,-126.83900
68.368,-0.05630,4.92130,-126.92999
68.451,-0.02560,4.91441,-126.95588
68.548,0.04516,4.88967,-127.01205
68.668,0.09997,4.93818,-127.07320
68.726,0.02449,4.79382,-127.09483
68.889,-0.20092,4.63875,-127.17830
68.967,-0.24646,4.84341,-127.19379
69.026,-0.27231,4.63382,-127.17635
69.148,-0.36603,4.53901,-127.12115
69.267,-0.31492,4.67131,-127.08118
69.328,-0.19128,4.62217,-127.03825
69.447,-0.24836,4.60174,-126.99189
69.568,-0.21418,4.85310,-126.95023
69.628,-0.24028,4.97263,-126.92382
69.753,-0.15406,4.99019,-126.89180
69.868,-0.11979,5.17383,-126.84699
69.927,-0.13298,4.81865,-126.83996
70.054,-0.26931,4.41139,-126.79365
70.168,-0.58217,4.27726,-126.74065
70.227,-0.78770,4.32664,-126.69938
70.361,-0.84669,4.78281,-126.58480
70.469,-0.81922,4.86261,-126.52299
70.530,-0.71610,4.90997,-126.49480
70.663,-0.63931,4.95568,-126.43460
70.769,-0.48177,4.91286,-126.36031
70.830,-0.40603,4.89561,-126.27518
70.975,-0.32619,5.21504,-126.21949
71.070,-0.51237,4.81586,-126.14900
71.129,-0.42725,4.69098,-126.12365
71.253,-0.54004,4.73826,-126.06207
71.369,-0.66865,4.80280,-126.04707
71.428,-0.69761,5.02790,-126.02966
71.572,-0.32393,5.58456,-126.01653
71.669,-0.32924,5.40524,-126.03280
71.732,-0.26754,5.67052,-126.05240
71.870,-0.49376,5.43435,-126.04849
71.969,-0.73849,5.71632,-126.02719
72.030,-0.78506,5.85432,-126.02328
72.165,-0.99178,5.76524,-126.01305
72.272,-0.92743,5.97648,-126.05685
72.330,-0.89455,6.01131,-126.06643
72.461,-0.75118,5.71820,-126.06308
72.571,-0.86013,5.18731,-126.04858
72.629,-0.79450,5.11468,-126.04472
72.752,-0.58655,5.23152,-126.03983
72.870,-0.48959,4.89139,-126.02968
72.929,-0.47263,4.83909,-126.01752
73.072,-0.35055,4.77138,-126.01013
73.171,-0.23079,4.84234,-126.01418
73.232,-0.17902,4.84994,-126.00619
73.350,-0.17006,4.92347,-126.01411
73.496,-0.18865,4.72838,-126.02154
73.530,-0.29997,4.75594,-126.02490
73.650,-0.42326,4.76251,-126.03370
73.771,-0.79784,4.17607,-126.04613
73.831,-0.89193,4.01270,-126.05257
73.952,-0.85861,4.10480,-126.07693
74.077,-0.97091,4.10636,-126.07756
74.131,-1.00041,4.16917,-126.06850
74.251,-0.95055,3.82909,-126.05477
74.398,-0.84790,3.82120,-126.05718
74.433,-0.75774,4.24571,-126.05013
74.551,-0.51047,4.14088,-126.05409
74.674,-0.19657,4.27578,-126.07581
74.731,-0.14060,4.11503,-126.07371
74.851,-0.04701,4.23512,-126.08547
74.982,0.02296,4.57099,-126.11629
75.032,0.08915,4.82412,-126.13937
75.154,-0.12743,5.15722,-126.17272
75.281,-0.30023,5.42884,-126.20888
75.332,-0.35589,5.61890,-126.21617
75.452,-0.52872,5.85896,-126.21667
75.591,-0.56549,5.84960,-126.22210
75.634,-0.47740,6.08132,-126.23470
75.753,-0.44949,6.46222,-126.25535
75.891,-0.36535,7.05298,-126.27364
75.933,-0.35642,7.14939,-126.26964
76.053,-0.25023,7.76180,-126.27667
76.192,-0.17349,8.26144,-126.27618
76.233,-0.13142,8.38060,-126.28032
76.354,-0.15635,8.80619,-126.25719
76.499,-0.14406,9.19058,-126.27180
76.533,-0.15308,9.27552,-126.27333
76.653,-0.25267,9.36451,-126.25785
76.779,-0.37086,9.48098,-126.25488
76.835,-0.40511,9.73693,-126.25616
76.953,-0.43255,10.12159,-126.26434
77.087,-0.48533,10.59736,-126.28848
77.136,-0.58037,10.66319,-126.26120
77.255,-0.57876,10.76801,-126.25243
77.395,-0.59501,10.79561,-126.23849
77.435,-0.62863,10.84569,-126.23889
77.556,-0.64113,11.03261,-126.26883
77.691,-0.62235,10.98845,-126.29491
77.734,-0.63433,10.97460,-126.29594
77.855,-0.73138,11.02867,-126.29208
77.997,-0.64794,10.88044,-126.30864
78.038,-0.56039,10.86795,-126.32934
78.155,-0.53156,10.79749,-126.32938
78.299,-0.51126,10.70110,-126.32535
78.335,-0.50372,10.68539,-126.32647
78.455,-0.50859,10.92220,-126.31035
78.593,-0.42607,10.96864,-126.30910
78.635,-0.33939,11.24517,-126.32610
78.757,-0.32822,11.56514,-126.34194
78.891,-0.28282,11.69707,-126.35188
78.936,-0.31841,11.74261,-126.34910
79.055,-0.21185,11.70163,-126.37149
79.211,-0.18430,11.98895,-126.38473
79.237,-0.20178,12.12906,-126.39821
79.356,-0.28529,12.41263,-126.39719
79.502,-0.42584,12.81055,-126.34735
79.536,-0.37005,12.96579,-126.33807
79.656,-0.20405,13.32923,-126.30435
79.777,-0.13036,13.89211,-126.25291
79.837,-0.14128,14.03413,-126.22341
79.959,-0.29412,14.51950,-126.12488
80.089,-0.13580,15.06403,-126.09109
80.137,-0.07341,15.20440,-126.06847
80.257,0.06458,15.68549,-126.04682
80.377,0.04746,16.13109,-126.02283
80.439,-0.03174,16.39391,-126.00723
80.557,-0.07307,16.78646,-125.95444
80.687,0.02540,16.83393,-125.90828
80.737,0.14259,16.52145,-125.91413
80.857,0.18479,15.45500,-125.91439
80.998,0.34029,13.65169,-125.93375
81.038,0.33486,13.07648,-125.90469
81.159,0.25820,12.14292,-125.92162
81.279,-0.24284,11.69294,-125.94675
81.338,-0.50125,11.61195,-125.89642
81.458,-0.72123,11.98412,-125.74665
81.589,-0.31020,11.80178,-125.74252
81.641,-0.08965,11.37965,-125.75351
81.758,-0.06176,10.61427,-125.73859
81.898,-0.31212,9.80540,-125.79053
81.939,-0.40417,9.57429,-125.75179
82.058,-0.42623,9.74970,-125.69111
82.194,-0.39922,10.00596,-125.77568
82.239,-0.24272,10.42112,-125.79298
82.361,-0.18949,10.95676,-125.61089
82.490,-0.41272,10.43179,-125.68736
82.539,-0.70120,9.91315,-125.68307
82.661,-1.17931,8.35903,-125.63200
82.794,-1.26037,6.72371,-125.72414
82.842,-0.99276,5.78538,-125.74851
82.959,-0.66132,5.78734,-125.68377
83.119,-0.63599,5.63494,-125.68589
83.139,-0.74532,5.57823,-125.68655
83.259,-0.98729,5.19758,-125.63084
83.408,-1.10181,4.70242,-125.59151
83.440,-1.02819,4.55662,-125.59860
83.560,-1.04006,4.06511,-125.55826
83.621,-0.85590,3.79751,-125.54899
83.740,-0.79307,3.52610,-125.55225
83.862,-0.87913,2.96393,-125.54874
83.982,-0.85471,2.90275,-125.59357
84.040,-0.69880,2.80598,-125.62046
84.160,-0.35943,2.71653,-125.68656
84.281,-0.50880,2.31054,-125.74695
84.344,-0.47059,1.94896,-125.82104
84.461,-0.51008,1.87701,-125.88566
84.582,-0.56834,1.46261,-125.95438
84.641,-0.64679,1.35364,-125.98196
84.763,-0.52507,1.29007,-126.03255
84.824,-0.52959,0.94507,-126.08994
84.942,-0.61667,0.68511,-126.16829
85.063,-0.50501,0.36071,-126.24721
85.132,-0.49094,0.21688,-126.28277
85.241,-0.50268,-0.00166,-126.33949
85.361,-0.62503,-0.46986,-126.32255
85.421,-0.73293,-0.63064,-126.29739
85.544,-0.74646,-0.91694,-126.28885
85.663,-0.70356,-0.77268,-126.30247
85.724,-0.63537,-0.86217,-126.29537
85.842,-0.72991,-0.76632,-126.26812
85.963,-0.75921,-1.06616,-126.31802
86.037,-0.60331,-1.15498,-126.31970
86.144,-0.61160,-1.26030,-126.32694
86.265,-0.83718,-1.40588,-126.36686
86.322,-0.97214,-1.10002,-126.37006
86.443,-1.02411,-1.49185,-126.41219
86.563,-1.10378,-2.47542,-126.47849
86.630,-1.10759,-2.89573,-126.52211
86.745,-1.11494,-3.66866,-126.61648
86.863,-1.27504,-3.66497,-126.69382
86.933,-1.24967,-3.67457,-126.70237
87.044,-1.05890,-3.40452,-126.77018
87.165,-0.79004,-3.20975,-126.80056
87.225,-0.83179,-3.20928,-126.88374
87.345,-0.65850,-3.07447,-127.00340
87.465,-0.55045,-3.59664,-127.07043
87.546,-0.64830,-3.60630,-127.13076
87.646,-0.58560,-3.63938,-127.24791
87.765,-0.64704,-3.67321,-127.35335
87.829,-0.43193,-3.61395,-127.36752
87.947,-0.40329,-3.38952,-127.34657
88.064,-0.28704,-3.05520,-127.26604
88.133,-0.21375,-3.00787,-127.24001
88.244,-0.23194,-3.01110,-127.15720
88.365,0.12218,-2.83065,-127.10142
88.432,0.49453,-2.65859,-127.07024
88.545,0.21738,-3.21478,-127.02690
88.670,0.33256,-2.77507,-126.93028
88.740,0.29371,-2.85955,-126.91826
88.846,0.27461,-3.03973,-126.89750
88.965,0.05905,-3.29209,-126.86308
89.052,0.13358,-3.29597,-126.85307
89.148,-0.04828,-3.97241,-126.79375
89.266,-0.07291,-4.40673,-126.79078
89.342,-0.09232,-4.63678,-126.77350
89.446,-0.13684,-4.22448,-126.73696
89.566,-0.28673,-3.66057,-126.69221
89.642,-0.47127,-3.30472,-126.67477
89.747,-0.69189,-2.61209,-126.63031
89.867,-1.29978,-1.94074,-126.59426
89.952,-1.33767,-1.42105,-126.56335
90.047,-1.62494,-0.98957,-126.52425
90.167,-1.90453,-0.74333,-126.45183
90.237,-2.02965,-0.70432,-126.43790
90.348,-2.10274,-0.33920,-126.41523
90.467,-2.21127,-0.33977,-126.40562
90.527,-2.10253,-0.33412,-126.40746
90.647,-2.01972,-0.40028,-126.47300
90.766,-1.85151,-0.52946,-126.50504
90.828,-1.81728,-0.64570,-126.52413
90.949,-1.69771,-0.98662,-126.56281
91.070,-1.44419,-0.92499,-126.60519
91.127,-1.46826,-0.82257,-126.62762
91.248,-1.28799,-1.02308,-126.67725
91.367,-1.23225,-1.26383,-126.69540
91.427,-1.32154,-1.05639,-126.71455
91.549,-1.30660,-0.97761,-126.77135
91.667,-1.40241,-0.92027,-126.79401
91.728,-1.37716,-1.06401,-126.81608
91.850,-1.52934,-0.97649,-126.85577
91.968,-1.68663,-0.93212,-126.89216
92.045,-1.80261,-1.02833,-126.92722
92.150,-1.95741,-1.07479,-126.97972
92.270,-1.92687,-0.75626,-127.01905
92.338,-1.99020,-0.82855,-127.04317
92.449,-1.87787,-0.90855,-127.06910
92.568,-1.91699,-1.02944,-127.14657
92.655,-1.81988,-0.95442,-127.16601
92.750,-1.63618,-1.02056,-127.19215
92.869,-1.79911,-0.94011,-127.22527
92.953,-1.80160,-1.08861,-127.23705
93.049,-1.70048,-1.24116,-127.23296
93.169,-1.35826,-0.95610,-127.24133
93.248,-1.35663,-0.89046,-127.23168
93.350,-1.06965,-0.58797,-127.21763
93.474,-1.04240,-0.74065,-127.16371
93.529,-1.01741,-0.67296,-127.15239
93.661,-1.01032,-0.84452,-127.09862
93.770,-1.18423,-0.83895,-127.03960
93.831,-1.22656,-0.86539,-127.00653
93.971,-1.03733,-0.55389,-126.90462
94.070,-0.79356,-0.46147,-126.82865
94.129,-0.64027,-0.61035,-126.78944
94.268,-1.18901,-0.86920,-126.71737
94.371,-1.31032,-0.87942,-126.65887
94.434,-1.16559,-0.79021,-126.59963
94.576,-1.47786,-0.77815,-126.54848
94.672,-2.01524,-0.64337,-126.50780
94.731,-1.86835,-0.54837,-126.48959
94.877,-2.29580,-0.67271,-126.47571
94.971,-2.43037,-0.73606,-126.56612
95.032,-2.53831,-0.96033,-126.58917
95.163,-2.64411,-0.58256,-126.65070
95.271,-2.85031,-0.60030,-126.69005
95.332,-2.80604,-0.55843,-126.72426
95.461,-2.82999,-0.57962,-126.80173
95.571,-2.55955,-0.64454,-126.84716
95.631,-2.50796,-0.75870,-126.87668
95.767,-2.30718,-0.87805,-126.94074
95.871,-2.13221,-1.29819,-126.99898
95.934,-1.65665,-1.13460,-127.01487
96.062,-1.44793,-0.71646,-127.05519
96.174,-1.19082,-0.06526,-127.08475
96.232,-0.98144,0.15720,-127.09925
96.363,-1.37106,0.53281,-127.12279
96.472,-1.49443,0.97612,-127.16250
96.532,-1.50482,1.37938,-127.16753
96.662,-1.47298,1.85312,-127.19249
96.773,-1.43896,2.35063,-127.21181
96.832,-1.44801,2.53570,-127.21797
96.953,-1.77796,2.76869,-127.14268
97.074,-1.74594,3.04129,-127.06130
97.134,-1.90459,3.04101,-127.02794
97.263,-1.97013,2.86772,-126.97639
97.376,-2.03177,3.18203,-126.89146
97.433,-2.12292,3.10206,-126.84751
97.576,-2.26896,3.07752,-126.78369
97.674,-2.34112,3.27400,-126.70596
97.733,-2.45056,3.08864,-126.67474
97.864,-2.53758,2.88974,-126.61221
97.974,-2.42964,2.72378,-126.56510
98.034,-2.37273,2.58603,-126.55268
98.171,-2.25830,2.57507,-126.55550
98.274,-2.13682,2.60304,-126.56937
98.336,-1.93905,2.74677,-126.59077
98.463,-1.90121,2.38233,-126.61779
98.576,-1.80714,2.60554,-126.64941
98.635,-1.75167,2.45714,-126.65775
98.773,-1.69085,2.45841,-126.68513
98.875,-1.55160,2.59618,-126.70423
98.934,-1.37317,2.82075,-126.72749
99.057,-1.21546,2.57824,-126.76890
99.175,-1.06799,2.66842,-126.81455
99.235,-0.97222,2.64936,-126.83665
99.363,-0.92105,2.24697,-126.90635
99.476,-0.74237,2.41711,-126.99192
99.536,-0.78551,2.37602,-127.02431
99.678,-0.82090,2.55233,-127.07854
99.778,-0.78932,2.36040,-127.18129
99.835,-0.78807,2.47733,-127.22028
99.971,-0.76589,2.53657,-127.28152
100.076,-0.75680,2.52763,-127.34404
100.135,-0.66215,2.87496,-127.37347
100.284,-0.73249,3.29701,-127.34319
100.378,-1.01896,3.57913,-127.30433
100.436,-1.01867,3.83332,-127.30007
100.568,-1.49433,3.35823,-127.24778
100.677,-1.35373,3.64829,-127.22618
100.738,-1.34566,3.53217,-127.20040
100.879,-1.32495,3.46205,-127.16378
100.979,-1.22430,3.40155,-127.15794
101.036,-1.17270,3.45880,-127.15946
101.157,-1.01900,2.89080,-127.15151
101.277,-1.04051,3.40004,-127.12798
101.337,-1.06564,3.66173,-127.10850
101.461,-1.17321,3.67955,-127.02629
101.578,-0.94904,4.16123,-126.98769
101.637,-0.92774,3.92800,-126.97091
101.764,-0.78485,4.27144,-126.92994
101.877,-0.80047,4.03736,-126.90907
101.939,-0.79260,4.15488,-126.88553
102.072,-0.71315,4.64132,-126.83885
102.180,-0.49798,4.67115,-126.86707
102.237,-0.29616,4.64815,-126.88982
102.364,-0.43007,4.32412,-126.87643
102.479,-0.61443,4.24848,-126.87925
102.538,-0.79217,3.98949,-126.90623
102.674,-1.22942,3.65306,-126.95741
102.779,-1.51728,5.01897,-126.87803
102.838,-1.45842,5.25466,-126.89007
102.976,-1.63669,5.61606,-126.92130
103.079,-1.70514,4.90537,-126.97848
103.141,-1.78093,4.70758,-127.03060
103.276,-1.89229,5.26479,-127.04264
103.380,-2.01075,5.61728,-127.05479
103.439,-1.96707,5.63516,-127.07134
103.581,-1.78892,5.79740,-127.10529
103.680,-1.59734,5.63932,-127.18494
103.739,-1.47349,5.72391,-127.19946
103.881,-1.28040,5.92967,-127.25741
103.980,-1.19560,5.76397,-127.31316
104.039,-1.17751,5.54589,-127.32987
104.166,-1.13392,5.38807,-127.39590
104.280,-1.28270,5.76337,-127.45576
104.341,-1.30976,5.99562,-127.47655
104.482,-1.39324,6.28453,-127.47406
104.583,-1.27032,6.63417,-127.52111
104.640,-1.24804,6.49622,-127.54608
104.787,-1.13068,6.35519,-127.59877
104.821,-1.06243,6.06191,-127.62599
104.944,-1.18911,5.87003,-127.65655
