time,X_value,Y_value,Z_value
156.193,0.06660,3.71376,-128.97308
156.231,0.04053,3.89641,-128.98393
156.354,-0.05220,4.18861,-128.98230
156.490,-0.46278,3.97703,-128.95613
156.529,-0.45139,3.97991,-128.94731
156.649,-0.72391,3.82539,-128.93712
156.782,-0.69894,3.88590,-128.95828
156.829,-0.76544,3.81925,-128.95479
156.952,-0.78465,3.56024,-128.95842
157.097,-0.95237,3.19540,-128.94620
157.129,-0.96942,3.24722,-128.94864
157.249,-0.98362,3.31869,-128.95244
157.392,-0.86229,3.50188,-128.95251
157.431,-0.98940,3.31129,-128.93974
157.549,-0.97001,3.34918,-128.93263
157.707,-0.94040,3.27683,-128.90129
157.730,-0.93400,3.41782,-128.89392
157.850,-0.92254,3.64690,-128.85277
157.970,-0.76726,3.87002,-128.80191
158.031,-0.82915,3.67372,-128.76636
158.158,-0.56898,3.95985,-128.70686
158.294,-0.63084,3.85270,-128.64726
158.330,-0.66525,3.90261,-128.62009
158.452,-0.59837,3.81571,-128.58105
158.571,-0.64701,3.65926,-128.52086
158.634,-0.51533,3.93868,-128.45242
158.752,-0.40376,3.76086,-128.38507
158.886,-0.19896,4.02028,-128.33287
158.932,-0.17425,4.05626,-128.30386
159.051,-0.07022,4.82921,-128.25066
159.183,-0.57460,4.78697,-128.16476
159.231,-0.61284,4.78272,-128.13568
159.352,-0.64819,4.77749,-128.09509
159.488,-0.64422,4.31540,-128.10152
159.531,-0.57183,4.49324,-128.10011
159.654,-0.17343,5.03292,-128.14375
159.795,-0.06060,5.05037,-128.22461
159.832,-0.24785,4.87230,-128.25208
159.953,-0.43583,5.33857,-128.31187
160.081,-0.89090,4.77528,-128.33783
160.135,-0.97791,4.06026,-128.40726
160.252,-0.87714,3.96232,-128.46530
160.394,-0.87526,4.15733,-128.52730
160.433,-0.84388,4.31429,-128.54968
160.553,-1.11714,4.17699,-128.59558
160.694,-1.18225,4.26246,-128.63728
160.735,-0.99654,4.50785,-128.67728
160.854,-0.84753,5.19933,-128.71301
160.994,-0.78777,5.33939,-128.75995
161.033,-0.71248,5.33038,-128.81102
161.153,-0.60733,4.37945,-128.87178
161.292,-0.38442,5.02312,-128.88618
161.335,-0.22761,4.69113,-128.89983
161.454,-0.03701,5.54774,-128.90085
161.591,0.47975,6.37415,-128.93259
161.635,0.66972,6.16622,-128.95230
161.754,0.38339,5.46708,-128.92505
161.883,0.67417,5.49847,-128.94374
161.934,0.58041,5.16703,-128.94409
162.056,0.44318,5.60196,-128.90582
162.192,0.34588,5.97241,-128.88264
162.234,0.37559,6.33755,-128.86575
162.354,-0.06058,6.08486,-128.78822
162.496,0.10674,6.14417,-128.79347
162.537,0.23912,6.71299,-128.76793
162.655,0.46071,6.71403,-128.76682
162.786,0.51447,6.56767,-128.74890
162.835,0.58288,6.46449,-128.72722
162.955,0.70955,6.45400,-128.70886
163.096,0.91328,6.81586,-128.67897
163.135,0.86012,6.82178,-128.66754
163.256,0.81321,6.71745,-128.65019
163.382,0.59603,6.44213,-128.62550
163.437,0.57064,6.58738,-128.62744
163.555,-0.09924,6.66917,-128.58362
163.675,-0.44488,7.02022,-128.52486
163.738,-0.61345,7.26617,-128.47684
163.856,-0.75167,6.92345,-128.40923
163.990,-0.28554,7.19299,-128.35570
164.036,-0.15860,7.21279,-128.33040
164.156,-0.07214,7.17145,-128.27951
164.293,0.00515,7.36088,-128.22647
164.336,0.10999,7.60150,-128.19762
164.458,0.23202,7.76380,-128.12114
164.587,0.28030,7.92110,-128.11516
164.637,0.16390,7.61878,-128.08711
164.757,0.07702,7.77569,-128.01297
164.892,-0.13830,8.06781,-127.94239
164.939,-0.32991,8.04014,-127.88415
165.057,-0.25598,7.93764,-127.82434
165.196,-0.15646,8.36161,-127.78175
165.237,-0.14436,8.40055,-127.77089
165.357,-0.19504,8.59462,-127.73975
165.480,-0.14215,8.76381,-127.73273
165.537,-0.09499,8.86130,-127.72304
165.659,-0.13009,8.88470,-127.69771
165.796,-0.09096,9.03634,-127.67702
165.838,-0.04828,9.04031,-127.67289
165.958,0.17034,8.74234,-127.67151
166.104,0.19095,8.97881,-127.66313
166.139,0.34988,9.00480,-127.67877
166.258,0.35287,8.70325,-127.67751
166.389,0.25545,8.93274,-127.74938
166.438,0.19734,9.00009,-127.76593
166.558,0.15089,8.95918,-127.81953
166.702,0.02542,8.84004,-127.83915
166.738,0.00445,8.84289,-127.84084
166.861,-0.06431,9.13925,-127.90502
166.992,-0.09867,9.04020,-127.94522
167.039,-0.07471,8.96901,-127.97206
167.159,-0.15263,9.41264,-128.01161
167.303,-0.37492,9.56735,-128.06880
167.341,-0.47312,9.84558,-128.10820
167.461,-0.57668,9.88056,-128.12891
167.610,-0.60934,9.56658,-128.17397
167.639,-0.66550,9.59235,-128.19711
167.759,-0.59942,9.51576,-128.23260
167.822,-0.38177,9.17141,-128.28262
167.940,-0.39759,8.85385,-128.30762
168.063,-0.34240,8.51913,-128.37794
168.191,-0.20110,8.15677,-128.42143
168.240,-0.12039,7.99186,-128.43764
168.360,0.07464,7.84325,-128.48842
168.481,0.11901,7.81714,-128.53198
168.542,0.02711,7.62540,-128.56139
168.660,0.04870,7.61819,-128.63652
168.782,-0.00947,7.71389,-128.70959
168.841,-0.11329,7.42746,-128.71448
168.960,-0.25612,7.19593,-128.74385
169.023,-0.27017,6.95811,-128.76126
169.141,-0.29332,6.96837,-128.78145
169.265,-0.12079,7.02176,-128.83127
169.382,-0.08932,7.06683,-128.86790
169.441,-0.05324,7.20343,-128.87372
169.561,0.12912,7.49351,-128.92221
169.622,0.18748,7.32785,-128.93758
169.743,0.16004,7.35283,-128.99191
169.862,0.11778,7.39912,-129.04233
169.923,0.13600,7.42806,-129.05737
170.042,0.10391,7.37479,-129.07974
170.161,0.12262,7.60112,-129.10138
170.226,0.18388,7.65365,-129.14781
170.342,0.08157,7.31559,-129.17715
170.464,0.21538,7.48743,-129.20578
170.523,0.34498,7.46548,-129.21666
170.643,0.57163,7.47424,-129.23380
170.762,0.59742,7.59141,-129.24565
170.830,0.52600,7.65615,-129.24875
170.943,0.75057,7.72342,-129.31227
171.063,0.82035,7.85884,-129.39423
171.124,0.89267,7.89739,-129.44734
171.244,0.84310,7.62636,-129.56465
171.363,0.89942,7.52803,-129.65282
171.425,0.96986,7.63895,-129.69385
171.544,1.05243,7.63183,-129.85089
171.664,1.24369,7.63292,-130.02350
171.725,1.49519,7.90239,-130.25708
171.843,1.54896,7.92161,-130.50562
171.965,1.55870,8.06008,-130.74878
172.024,1.56993,8.16811,-130.87057
172.144,1.74136,8.18449,-131.14510
172.263,2.02541,8.06142,-131.73584
172.324,2.09053,8.03874,-131.94769
172.446,2.34415,7.68507,-132.43304
172.566,2.63716,7.37603,-133.02170
172.625,2.84387,7.36590,-133.36101
172.745,3.48499,7.88559,-134.53038
172.864,3.78275,7.71053,-135.42197
172.928,3.84667,7.91465,-135.87621
173.045,3.99105,8.01470,-136.80344
173.166,4.37173,6.98519,-138.30064
173.224,4.47113,6.49748,-138.80351
173.346,4.45930,6.30916,-139.84866
173.466,4.43244,6.14995,-140.92387
173.526,4.16586,6.16607,-141.41203
173.648,4.33449,5.56147,-143.06328
173.765,4.75610,4.79654,-144.32782
173.826,4.96304,4.46296,-144.95442
173.947,5.21684,3.76780,-146.22292
174.067,5.12644,3.10094,-147.52795
174.128,5.18660,2.87345,-148.86186
174.246,5.72450,2.19857,-150.17798
174.367,6.30662,1.78592,-151.58755
174.426,6.51417,1.57550,-152.33791
174.546,6.68438,1.33778,-153.89009
174.667,6.63798,1.26822,-156.25513
174.726,6.79969,1.33617,-157.09216
174.849,7.37794,1.41615,-158.78720
174.967,7.50592,1.48437,-160.41418
175.028,7.53536,1.52485,-161.22386
175.147,7.71761,1.35729,-163.69447
175.267,7.86654,0.86358,-165.31079
175.328,7.94508,0.52457,-166.12425
175.447,8.20784,0.37959,-167.79599
175.569,8.28263,-0.62170,-170.27505
175.627,8.25216,-0.94124,-171.12135
175.748,7.88132,-1.67780,-172.79887
175.867,8.06795,-1.94978,-174.42938
175.928,8.30693,-1.86969,-175.23807
176.050,9.21746,-1.59417,-177.68857
176.168,10.08883,-0.72949,-179.35388
176.228,10.60959,-0.55532,179.75421
176.348,11.74513,0.08326,178.09219
176.468,12.72115,0.19518,176.33247
176.530,13.35438,0.13409,174.54103
176.649,14.03901,0.16203,172.80191
176.769,14.56817,-0.44862,171.13503
176.828,14.62760,-0.54455,170.32298
176.948,14.26375,-0.78057,168.74394
177.069,13.57007,-1.15876,166.59111
177.141,13.17664,-1.17414,166.00330
177.250,11.82965,-1.10866,165.09995
177.369,10.52591,-1.66536,164.42604
177.441,10.01194,-1.80115,164.19101
177.549,9.53968,-2.39979,163.72334
177.669,9.11233,-1.67458,163.57713
177.732,8.62731,-1.03442,163.58528
177.849,7.60938,-0.58470,163.79665
177.973,7.38960,0.00429,164.39415
178.056,7.36403,-0.15212,164.62457
178.149,7.45182,0.09064,165.15422
178.269,7.13004,0.41974,165.79897
178.349,7.10597,0.77356,166.14459
178.451,6.54863,0.97394,167.32697
178.569,6.01724,0.69356,168.25137
178.648,5.73675,0.65317,168.76215
178.752,4.98889,0.26124,169.82526
178.871,4.17323,-0.32182,170.93983
178.946,4.03512,-0.38284,172.09435
179.050,4.02545,0.34353,173.36317
179.172,2.75786,0.17197,174.72516
179.260,2.15907,-0.14268,175.41327
179.351,1.74424,-0.17041,176.83466
179.470,1.23923,0.52816,179.13831
179.553,0.96945,0.87484,179.82472
179.653,0.18319,0.57544,-178.55040
179.771,-0.06740,0.82094,-176.99283
179.855,-0.08777,0.77065,-176.15706
179.957,-1.22455,0.89209,-173.55261
180.073,-1.49426,0.94230,-171.81461
180.132,-1.56869,1.28996,-170.95496
180.260,-1.77145,0.81082,-169.15450
180.375,-2.48659,0.58634,-166.42529
180.431,-2.67674,0.79292,-165.54007
180.573,-2.94820,1.27658,-163.73169
180.672,-3.46113,1.16161,-161.85959
180.731,-3.71392,0.99388,-160.90909
180.871,-4.47274,0.46728,-158.08696
180.972,-4.96613,0.07807,-156.17992
181.032,-5.26386,0.10996,-155.22510
181.155,-5.88420,-0.04215,-153.36374
181.280,-6.27253,-0.06136,-151.50006
181.335,-6.41194,-0.09975,-149.60915
181.458,-6.63763,0.21498,-147.73701
181.585,-7.23375,0.15708,-145.82666
181.632,-7.42028,0.28542,-144.85103
181.753,-7.74949,0.37870,-142.96321
181.889,-7.55490,0.47462,-140.30881
181.933,-7.19402,0.55610,-139.51912
182.054,-6.85112,0.06774,-138.04942
182.192,-6.74559,-0.34627,-136.73201
182.233,-6.61622,-0.48450,-136.14134
182.353,-5.80916,-0.85317,-134.53922
182.502,-5.69011,-0.84283,-133.63528
182.535,-5.57944,-1.04893,-133.20213
182.654,-5.92282,-0.20913,-132.41643
182.800,-5.40337,-0.27944,-131.50677
182.833,-5.13232,-0.32552,-131.32140
182.955,-4.71652,0.41717,-130.97603
183.076,-4.31034,0.57434,-130.69044
183.134,-4.15117,0.82041,-130.55383
183.256,-3.75377,1.34890,-130.22319
183.389,-3.45639,1.83524,-130.14755
183.435,-3.26576,2.14221,-130.14998
183.556,-2.63304,1.74592,-130.20743
183.697,-2.47039,1.60124,-130.33678
183.737,-2.60416,2.29181,-130.44704
183.855,-2.73002,2.73561,-130.57770
183.976,-3.05187,3.12122,-130.71910
184.037,-3.00040,3.41369,-130.79482
184.156,-3.09518,3.63528,-130.96126
184.288,-3.29013,4.03037,-131.28346
184.335,-3.18624,4.25184,-131.43428
184.455,-3.31755,4.37656,-131.76634
184.588,-3.04073,4.61813,-132.13925
184.635,-2.97874,4.91928,-132.32707
184.757,-2.67997,5.21634,-132.96198
184.890,-2.13448,5.48624,-133.49969
184.935,-1.87905,5.42175,-133.79770
185.055,-1.03678,5.40116,-134.51071
185.199,-0.60042,5.23300,-135.25346
185.238,-0.42505,4.97116,-135.99129
185.362,-0.09409,4.88501,-136.77591
185.483,0.52164,5.15160,-137.62405
185.536,0.80076,5.39619,-138.06824
185.656,1.40807,5.53402,-139.05244
185.792,2.24746,5.51721,-140.74471
185.837,2.55390,5.47461,-141.36708
185.958,3.22183,5.04228,-142.64497
186.095,3.62047,4.96683,-143.92754
186.137,3.80963,4.65218,-144.56190
186.257,4.14578,4.24642,-146.46648
186.401,4.47242,4.20981,-147.75546
186.438,4.89230,4.43404,-148.42052
186.557,5.04930,4.00503,-149.68872
186.689,5.15739,3.99119,-151.50902
186.737,5.08861,3.81491,-152.08470
186.858,5.31641,3.47193,-153.21497
186.996,5.45903,2.93343,-154.33423
187.038,5.59947,3.08535,-154.89763
187.160,5.94645,2.85108,-156.60826
187.315,5.99209,2.82985,-157.75081
187.338,6.02506,2.62391,-158.33002
187.458,6.23863,2.21268,-159.50862
187.592,6.36105,1.96044,-160.67384
187.640,6.47663,1.92752,-161.83365
187.758,6.62800,1.85193,-163.03323
187.887,6.76467,1.76243,-164.23036
187.938,6.83221,1.69981,-164.82288
188.058,7.00343,1.52885,-166.05106
188.179,7.35416,1.46592,-167.88432
188.240,7.36812,1.33887,-168.48129
188.361,7.51063,1.20113,-169.68938
188.479,7.69967,1.11338,-170.90094
188.540,7.81651,1.07400,-171.51532
188.659,7.92933,0.68046,-173.30072
188.779,7.82297,0.55886,-174.37572
188.841,7.61125,0.38216,-174.84247
188.959,7.52939,0.61729,-175.68213
189.082,7.63312,0.95268,-176.91760
189.141,7.66614,0.94861,-177.34384
189.260,7.79584,0.73325,-178.16898
189.322,7.69614,0.90301,-178.56769
189.441,7.29418,1.02075,-179.26424
189.562,6.42123,0.79326,179.83336
189.683,5.94180,0.57598,179.52805
189.741,5.77566,0.28392,179.35744
189.860,5.43619,0.55657,179.08258
189.980,5.24544,0.61764,178.84795
190.043,5.14277,0.80412,178.66078
190.161,4.79243,0.82309,178.54431
190.282,4.20837,0.48267,178.57019
190.341,3.91556,0.30292,178.59698
190.461,3.55398,0.06364,178.69203
190.523,3.30684,-0.11905,178.77896
190.641,3.07761,0.10972,178.85231
190.763,2.89904,0.77624,178.89212
190.822,2.82941,0.67073,178.91924
190.943,2.70130,0.61984,178.96634
191.061,2.12907,0.09307,179.02533
191.123,1.89765,0.27332,179.05032
191.243,1.43438,0.13692,179.08221
191.362,1.06803,0.27501,179.09953
191.422,0.83554,0.39604,179.13342
191.543,0.32306,0.77034,179.19669
191.662,-0.07738,0.75720,179.22418
191.727,-0.08647,0.67713,179.25398
191.843,-0.21418,0.55543,179.26775
191.966,-0.20576,-0.03053,179.32443
192.022,-0.18295,0.14751,179.33348
192.143,-0.07731,0.02928,179.39934
192.263,-0.16241,0.47370,179.45316
192.323,-0.17111,1.00466,179.45255
192.445,-0.27911,0.94024,179.53329
192.563,-0.53268,0.70548,179.59784
192.623,-0.48153,1.02500,179.60178
192.744,-0.70807,1.25718,179.69371
192.863,-0.61915,0.95775,179.75182
192.926,-0.42178,1.23797,179.78249
193.044,-0.48803,1.16111,179.88300
193.165,-0.36216,1.54364,179.91640
193.225,-0.34351,1.71250,179.85707
193.345,-0.49124,1.70959,-179.87396
193.464,-0.79305,1.54465,-179.91528
193.525,-0.78351,1.99421,-179.80719
193.646,-0.83699,2.71464,-179.84024
193.764,-0.85010,2.92089,-179.84706
193.824,-0.93696,2.98384,-179.84735
193.945,-0.69505,3.44867,-179.83363
194.066,-0.55462,3.72616,-179.85066
194.126,-0.35058,3.91030,-179.81322
194.245,-0.26239,3.92017,-179.80746
194.367,0.39131,4.29994,-179.83325
194.425,0.44477,4.19483,-179.81442
194.546,0.69187,4.00870,-179.79680
194.665,0.88673,3.83526,-179.79716
194.725,1.11233,3.73624,-179.84033
194.850,1.26802,4.16341,-179.82037
194.965,1.22511,4.44008,-179.79550
195.027,1.26437,4.44872,-179.77910
195.148,1.25449,4.61649,-179.77908
195.266,1.28398,4.51636,-179.73509
195.342,1.34267,4.70558,-179.75099
195.447,1.32735,4.53647,-179.79141
195.566,1.07425,4.25515,-179.76848
195.627,0.91577,4.20642,-179.77856
195.747,0.90997,5.00974,-179.75699
195.866,0.84407,5.06729,-179.73965
195.937,0.84946,5.11598,-179.74962
196.046,0.95496,5.41661,-179.70444
196.167,0.96502,5.41040,-179.71066
196.238,0.96414,5.28928,-179.69360
196.350,0.92010,5.24184,-179.72650
196.468,0.83511,5.76973,-179.70709
196.538,0.83224,5.84149,-179.73051
196.647,0.66233,5.76625,-179.68687
196.768,0.70716,5.93037,-179.70279
196.850,0.77215,6.06573,-179.68764
196.949,0.83868,6.41602,-179.71191
197.069,1.12078,6.47640,-179.75012
197.152,1.27212,6.74297,-179.75417
197.247,1.36281,6.65620,-179.79344
197.368,1.62139,6.33236,-179.86552
197.446,1.86265,6.49899,179.17426
197.550,1.82264,6.95147,-179.84038
197.668,1.93425,6.96213,-179.82367
197.733,2.08781,6.85170,-179.85036
197.848,2.44395,7.23507,-179.96437
197.968,2.57254,7.41279,179.99684
198.047,2.54586,7.43811,179.98550
198.149,2.82670,7.62285,179.78360
198.271,3.28650,8.03358,179.47223
198.357,3.41283,8.34851,179.41292
198.450,3.81677,8.56418,179.18822
198.569,4.11304,8.64328,179.01701
198.651,4.07183,8.61280,178.97040
198.752,4.54823,8.87942,178.68773
198.869,4.81342,9.04572,178.50427
198.952,4.87897,9.23160,178.40933
199.050,5.07169,9.60328,178.23917
199.171,5.17163,9.50223,178.07993
199.231,5.38845,9.12848,177.93819
199.350,5.57808,8.93573,177.80405
199.471,5.57989,8.63637,177.62912
199.537,5.65150,8.52464,177.53467
199.649,5.68444,8.73596,177.39819
199.770,5.90733,8.55338,177.18648
199.830,5.89032,8.37086,177.13361
199.952,5.91347,8.35873,176.97859
200.070,5.92691,8.27168,176.81526
200.143,6.01690,8.24836,176.69267
200.251,6.22606,8.04259,176.20518
200.371,6.51403,7.83357,175.71637
200.436,6.63194,7.85006,175.43623
200.550,6.59360,7.93345,174.84877
200.675,6.47622,7.80595,174.01665
200.751,6.56346,7.77713,173.71101
200.852,6.88760,7.70308,172.96484
200.971,7.35376,7.65167,172.03238
201.041,7.54821,7.68872,171.50597
201.154,7.81487,7.61425,169.84381
201.271,7.88913,7.57604,168.69882
201.333,7.88502,7.65728,168.12627
201.453,7.63190,7.95108,166.99586
201.571,7.31509,8.03024,165.91525
201.649,7.10307,8.03130,164.82895
201.752,6.82015,8.20761,163.76671
201.877,6.25247,8.13706,162.85818
201.932,6.09469,8.11718,162.42485
202.071,6.34786,8.22006,161.56259
202.172,6.38761,7.85552,160.28284
202.232,6.20633,7.75242,159.83989
202.370,5.39068,7.51738,158.96202
202.473,5.14813,7.22071,158.06050
202.532,5.46521,7.34417,157.56329
202.667,6.55687,7.09200,155.94574
202.773,6.74395,7.47184,154.77376
202.834,6.71246,7.62009,154.18265
202.968,6.30515,8.04473,152.98529
203.075,6.12373,7.92240,151.15662
203.133,6.25249,7.95121,150.56476
203.268,6.48909,8.03840,149.31091
203.375,6.91888,8.27182,147.92003
203.433,6.94585,8.41390,147.23236
203.568,6.94521,8.26535,145.16023
203.675,6.73895,8.44520,143.86714
203.735,6.68281,8.41854,143.20992
203.870,6.77300,8.61062,141.84454
203.975,6.81760,8.67114,140.56380
204.036,6.96718,8.52440,139.26833
204.162,6.82181,8.55255,137.96036
204.277,6.49344,8.31331,136.71840
204.334,6.45619,8.40980,136.01503
204.475,6.52183,9.03366,134.70549
204.575,7.05026,8.75549,133.00179
204.635,7.06525,8.64016,132.33731
204.773,6.89565,8.91053,131.09496
204.877,6.94779,8.55771,130.06699
204.936,6.98188,7.53594,129.52495
205.073,6.41745,6.75084,127.85868
205.175,5.51349,6.86544,126.88153
205.236,5.09331,6.85088,126.54361
205.368,5.28537,6.09886,125.53146
205.478,5.63982,4.22176,124.12903
205.535,5.47083,3.79442,123.68329
205.677,5.09830,3.95782,122.73866
205.776,4.47681,3.90855,121.94740
205.835,4.25988,3.79574,121.60896
205.972,3.39808,4.25958,120.87859
206.076,2.80222,5.31161,120.49741
206.136,2.79257,5.36707,120.35457
206.257,3.22077,4.83838,120.23290
206.376,3.35207,4.46699,119.96502
206.438,2.87858,4.39255,119.76154
206.557,2.41839,4.49823,119.80257
206.678,2.24194,4.79724,119.75406
206.736,2.23758,4.78085,119.79675
206.864,2.18367,4.85499,119.83232
206.977,1.81076,5.10176,119.81697
207.036,1.73831,5.19831,119.88091
207.171,1.60410,5.45567,120.02310
207.278,1.50213,5.64769,120.12433
207.337,1.47579,5.62112,120.20232
207.463,1.46904,5.79033,120.40083
207.578,1.43340,6.03333,120.46307
207.638,1.34167,6.05844,120.50272
207.775,1.27724,6.17968,120.62608
207.880,1.26240,6.32134,120.67181
207.937,1.20078,6.30773,120.69981
208.071,1.11400,6.38823,120.79170
